"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1969271432237449658","Sat Sep 20 05:24:31 +0000 2025","0","Presiden Minta Polri dan TNI Tindak Tegas Penjarahan Rumah Pejabat #StopMenjarah #StopMenjarahPejabat #StopAnarkis #Indonesia #IndonesiaEmas https://t.co/yk97Cv10wC","1969271432237449658","https://pbs.twimg.com/media/G1RB67obQAAyhDh.jpg","","in","","0","0","0","https://x.com/undefined/status/1969271432237449658","293891268",
"1969271374138016105","Sat Sep 20 05:24:17 +0000 2025","1","Presiden Minta Polri dan TNI Tindak Tegas Penjarahan Rumah Pejabat #StopMenjarah #StopMenjarahPejabat #StopAnarkis #Indonesia #IndonesiaEmas https://t.co/zF5PMO2Ms0","1969271374138016105","https://pbs.twimg.com/media/G1RB3uVbQAEYm4r.jpg","","in","","0","0","0","https://x.com/undefined/status/1969271374138016105","294259701",
"1969271341162365330","Sat Sep 20 05:24:09 +0000 2025","0","Presiden Minta Polri dan TNI Tindak Tegas Penjarahan Rumah Pejabat #StopMenjarah #StopMenjarahPejabat #StopAnarkis #Indonesia #IndonesiaEmas https://t.co/3dAuCYsUUq","1969271341162365330","https://pbs.twimg.com/media/G1RBrI-a4AA40VW.jpg","","in","","0","0","0","https://x.com/undefined/status/1969271341162365330","1929164019564449793",
"1968675376378294563","Sat Sep 20 04:52:18 +0000 2025","0","@Belok_dong Penjarahan pasti di lakukan orang miskin (gak mungkin orang kaya)orang miskin identik wong cilik wong cilik identik dengan PARTAI... PAHAM...","1969263326971523299","","Belok_dong","in","","0","0","0","https://x.com/undefined/status/1969263326971523299","1507570406978625536",
"1969261796935585803","Sat Sep 20 04:46:14 +0000 2025","6","Menurut Dino Pati Djalal bhw Penjarahan rumah Sri Mulyani direncanakan secara sistematis dan sudah ditarget dari kekuatan tertentu yg melibatkan TANGAN SILUMAN ","1969261796935585803","","","in","","0","1","2","https://x.com/undefined/status/1969261796935585803","938664737369341952",
"1968880759323734420","Sat Sep 20 04:42:15 +0000 2025","0","@OpikAf @Hegie_bae 17+8 setelah adanya kerusuhan dan lebih di isi oleh influenzer. Rakyat mulai menarik dukungan ketika arahnya sudah ke arah penjarahan. Trauma kelam 98 masih membekas.","1969260795436380225","","OpikAf","in","","0","1","0","https://x.com/undefined/status/1969260795436380225","629153891",
"1968838449865044214","Sat Sep 20 03:19:16 +0000 2025","0","@_akunkomen @txtdrimedia @prabowo gerakin penjarahan harta koruptor.","1969239912328155155","","_akunkomen","in","","0","0","0","https://x.com/undefined/status/1969239912328155155","1901832603277430784",
"1968811958250995923","Sat Sep 20 02:15:09 +0000 2025","0","@AdlawiSamsudin @dinopattidjalal Saya orang bodoh tapi Para alumni LPDP pastinya orang2 pinter dan cerdas. .... Mengapa mereka/alumni lpdp tidak membantu memberikan masukan utk mencari dalang penjarahan rumah SM spt yg dikemukakan oleh @dinopattidjalal ini","1969223776324681998","","AdlawiSamsudin","in","","0","0","0","https://x.com/undefined/status/1969223776324681998","2993163127",
"1969189771864854726","Sat Sep 20 02:11:33 +0000 2025","0","@ARSIPAJA kenapa gua yakin penjarahan kemaren cuma skenario penguasa ? ya karena rumahnya bahlil aman ","1969222873005916553","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1969222873005916553","425012628",
"1968578630671278468","Sat Sep 20 02:04:37 +0000 2025","0","@Mas_zobirin @sharpandshark kalo dalam agama kami dan ajaran nabi muhammad kami penjarahan itu haram mas sobirin dalam agama kami juga setuju dengan perbuatan maksiat sama dengan melakukanya","1969221126170550600","","Mas_zobirin","in","","0","1","0","https://x.com/undefined/status/1969221126170550600","1514978632275722243",
"1968916197665087803","Sat Sep 20 01:55:09 +0000 2025","0","@BebySoSweet Mulai...kumat buat statement asal njeplak Giliran masuk penjarahan bikin drama Zul..Zul...moga cepet mati dah lu org","1969218744581751159","","BebySoSweet","in","","0","0","0","https://x.com/undefined/status/1969218744581751159","1907275900993044480",
"1969218238509658420","Sat Sep 20 01:53:09 +0000 2025","7","Penjarahan rumah / toko dan apapun milik pribadi warga itu kriminal. INSTRUKSI : tindak tegas utk tangkap adili penjarakan. Penjarahan pantai. Penjarahan hutan Penjarahan tambang Penjarahan APBN / APBN ? INSTRUKSI : ????","1969218238509658420","","","in","","0","0","5","https://x.com/undefined/status/1969218238509658420","170171658",
"1967965458218487816","Sat Sep 20 01:19:43 +0000 2025","0","@nyctogna Gak membenarkan penjarahan tapi dia sok asik sih Emak bapaknya juga.","1969209828678512711","","nyctogna","in","","0","0","0","https://x.com/undefined/status/1969209828678512711","1442115212006477826",
"1969088251815477460","Sat Sep 20 01:08:47 +0000 2025","0","@inijoejoe itu realita yg ada dimsyrkt saat ini. Menormalisasi sesuatu yg sbnrnya ga normal. byk case spt kasus penjarahan pengerusakan fasum dll. termasuk diantaranya kalo pacaran ga ada acara sedot sedotan bukan pacaran katanya. pdhl kalo mau nyedot bs juice atau wc ya ","1969207077273829806","","inijoejoe","in","","0","0","0","https://x.com/undefined/status/1969207077273829806","188197431",
"1968811958250995923","Fri Sep 19 23:24:13 +0000 2025","0","@dinopattidjalal Hal yang tidak mengherankan si asam sulfat aja bisa jadi wp krn penjarahan peraturan oleh pasukan siluman berdasi.","1969180761728164350","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1969180761728164350","87098237",
"1961722516864684249","Fri Sep 19 22:06:14 +0000 2025","0","@zimaya5 @sudahsaatnyaa @BudiBukanIntel @barengwarga Gak heran sih indonesia masih begini aja kalai masih ada orang kayak anda yang mewajarkan penjarahan :)","1969161135585735059","","zimaya5","in","","0","1","0","https://x.com/undefined/status/1969161135585735059","921160063",
"1969051737974616083","Fri Sep 19 18:20:07 +0000 2025","2","@userxmlf Jangan sampe ada penjarahan part sekian sekian dah lu pada yang jadi pejabrut. Heran kerja gajinya hasil iuran rakyat kok songong bgt","1969104231693975724","","userxmlf","in","","0","0","0","https://x.com/undefined/status/1969104231693975724","338103634",
"1969073682472386709","Fri Sep 19 16:18:44 +0000 2025","0","Penjarahan rumah pribadi SMI di mobilisasi pake truk. Artinya by setting @bangyupi_006","1969073682472386709","","","in","","0","0","0","https://x.com/undefined/status/1969073682472386709","1603747047852584960",
"1968210000616346025","Fri Sep 19 15:57:04 +0000 2025","0","@DivHumas_Polri Bravo pak..kejar terus para pelaku pengrusakan dan penjarahan","1969068232926499265","","DivHumas_Polri","in","","0","0","0","https://x.com/undefined/status/1969068232926499265","1099123344782307328",
"1967990166494355772","Fri Sep 19 15:11:48 +0000 2025","0","@Om_Awang @WagimanDeep212_ Halahh elu yg tolol. Tanpa mengurangi rasa hormat atas pengiriman bantuan (tentu atas seijin otoritas udara Israel). Indonesia bisa menekan PBB agar sgr mendistribusikan bantuan utk warga Gaza yg jumlahnya RIBUAN TON n minta pengamanan dr penjarahan bantuan oleh TERORIS HAMAS.","1969056840085344459","","Om_Awang","in","","0","2","0","https://x.com/undefined/status/1969056840085344459","72439755",
"1968637467311095937","Fri Sep 19 07:24:31 +0000 2025","0","@EdwardSevino @CNNIndonesia Jika mempertahankan hak hidup harus menyuap maka boleh. Misalnya di suatu daerah terjadi kekacauan ada penjarahan pembakaran rumah dll maka seseorang menyuap petugas untuk menjaga keselamatan dan hak dia untuk hidup itu dibenarkan.","1968939243750797544","","EdwardSevino","in","","0","0","0","https://x.com/undefined/status/1968939243750797544","1540278329869103104",
"1968811958250995923","Fri Sep 19 06:56:09 +0000 2025","1","@dinopattidjalal Wa alaikum salam sayangnya pembentukan TGPF (tim gabungan pencari fakta) penjarahan pembakaran dll Agustus 2025 di cancel jadi gak terkuak apa motif dan siapa dalangnya ?","1968932105192124618","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968932105192124618","1846749067864625153",
"1968811958250995923","Fri Sep 19 05:43:56 +0000 2025","0","@dinopattidjalal Saya awam Om cuma heran aja sama perbedaan penjarahan di rumah Om Sahroni ama yg di rumah Tante Sri. Di rumah Om Sahroni penjarahannya begitu spontan kalau Tante Sri eeemmm gimana yaa kaya terlalu adem dan santai bener sih.","1968913932678050219","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968913932678050219","1572757260337827842",
"1968913081289093576","Fri Sep 19 05:40:33 +0000 2025","1","VIDEO: Kekuatan Siluman Rekayasa Penjarahan Rumah Mantan Menkeu Sri Mulyani Sudah Ditarget! https://t.co/iSBA3ZMRZ9","1968913081289093576","","","in","","0","0","0","https://x.com/undefined/status/1968913081289093576","456426648",
"1968877727840170427","Fri Sep 19 05:11:22 +0000 2025","1","@gendut4444 Yang dimaksud itu jeda apa ya? Setelah hari kejadian penjarahan kah? Atau apa?","1968905736462770194","","gendut4444","in","","0","0","0","https://x.com/undefined/status/1968905736462770194","1074955293404983296",
"1968900211347968128","Fri Sep 19 04:49:25 +0000 2025","0","Kepolisian Daerah Jawa Timur (Polda Jatim) mengamankan sejumlah tersangka baru terkait aksi perusakan penjarahan dan perusakan fasilitas umum yang terjadi serentak di beberapa wilayah. #energiinspirasiindonesia Baca selengkapnya di https://t.co/HLSrQVn5gE https://t.co/Z9Xdwg2MSS","1968900211347968128","https://pbs.twimg.com/media/G1LwTsfb0AAhu0x.jpg","","in","","0","0","0","https://x.com/undefined/status/1968900211347968128","1016302611270545410",
"1968811958250995923","Fri Sep 19 04:33:36 +0000 2025","0","@ArmaZulfikar @dinopattidjalal Analisa kamu menarik. Berdasarkan berita dari Tempo Kompas dan CNBC (Sept 2025) penjarahan rumah Sri Mulyani tampak bagian dari demo besar dengan dugaan konspirasi seperti yang disebut Dino Patti Djalal. Teori false flag atau targeting oleh pihak lain belum ada bukti kuat;","1968896229456429518","","ArmaZulfikar","in","","0","0","0","https://x.com/undefined/status/1968896229456429518","1720665183188922368",
"1968886183997620507","Fri Sep 19 03:53:41 +0000 2025","100","Arloji Mewah Swiss Dari Mana Mulanya? Selain cokelat dan pisau saku multiguna Swiss juga terkenal dengan arloji mewahnya. Harga arloji-arlojinya selangit. Seperti arloji Richard Mille milik mantan anggota DPR Ahmad Sahroni yang sempat digondol seorang remaja dalam penjarahan https://t.co/PVFFUXN62A","1968886183997620507","https://pbs.twimg.com/media/G1LjHWUbAAA8Lxu.jpg","","in","","0","0","15","https://x.com/undefined/status/1968886183997620507","131903463",
"1968811958250995923","Fri Sep 19 03:31:39 +0000 2025","7","@dinopattidjalal Untuk analisa penjarahan gw sepakat gw juga menduga demikian bahkan dari mulai penjarahan rumah pejabat pertama sepakat usut tuntas TAPI kalo narasinya digiring jadi PENILAIAN PERSONAL DAN SUBJEKTIF terhadap kinerja SRM sebentar2 setiap orang punya penilaian masing2 jg","1968880641396662418","","dinopattidjalal","in","","0","1","0","https://x.com/undefined/status/1968880641396662418","193743233",
"1968811958250995923","Fri Sep 19 03:29:29 +0000 2025","3","@dinopattidjalal Penjarahan nya juga aku gak setuju dan harus diusut Tapi Sri Mulyani gak innocent2 banget Banyak kebijakan nya bikin sengsara Rakyat","1968880094333518192","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968880094333518192","1036071835975073792",
"1968811958250995923","Fri Sep 19 03:01:50 +0000 2025","1","@dinopattidjalal Perlu investigasi siapa dalang penjarahan Sri Mulyani.","1968873136528478221","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968873136528478221","1654132281555165184",
"1968870932170043504","Fri Sep 19 02:53:04 +0000 2025","0","Eks Jubir SBY Curiga Ada Kekuatan Siluman di Balik Penjarahan Rumah Sri Mulyani https://t.co/O0Qtoulp5e","1968870932170043504","","","in","","0","0","0","https://x.com/undefined/status/1968870932170043504","1654444745303945216",
"1968864582841065866","Fri Sep 19 02:27:50 +0000 2025","0","warga indonesia udah main marah-marah dan penjarahan. sekali viral warga marah.","1968864582841065866","","","in","","0","0","0","https://x.com/undefined/status/1968864582841065866","123575633",
"1968811958250995923","Fri Sep 19 02:12:51 +0000 2025","1","@dinopattidjalal Penjarahan yang terjadi sporadis oleh satu kelompok yang terorganisir - lalu mempengaruhi masyarakat tertentu hingga terjadi gelombang massa yang tak terbendung...","1968860810467287460","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968860810467287460","1436986479914323971",
"1968811958250995923","Fri Sep 19 01:50:41 +0000 2025","6","@dinopattidjalal Mungkin saja orangnya sama dengan yg memobilisasi dan memprovokasi penjarahan dan pembakaran di Jakarta tahun 1998. Ytta.","1968855230751072629","","dinopattidjalal","in","","0","0","0","https://x.com/undefined/status/1968855230751072629","11409602",
"1968785391869157462","Fri Sep 19 01:31:41 +0000 2025","1","@Kappa_2023 @Valhallaah @spektrumku @bnsphrxyzzz @RefublikAteis @iphone7decoco @Sentjoko @PaijoKentirr @tepig_pignite @FaktaBerita89 @iam_zelt @balaputra_deva @NamoAryatara @mbienyambay2 Betul Itulah gunanya tuhan nabi wahyu ayat2 dst sbg alat legitimasi penyerangan pemerkosaan penjarahan penjajahan &amp; perbudakan. Mk jgn brharap hal baik apa pun dr mrk.","1968850450368659620","","Kappa_2023","in","","1","0","1","https://x.com/undefined/status/1968850450368659620","1221737894957568000",
"1968578630671278468","Fri Sep 19 01:13:00 +0000 2025","0","@pmd_sehat @sharpandshark Yg bilang penjarahan tindakan terpuji siapa ???","1968845748637782179","","pmd_sehat","in","","0","0","0","https://x.com/undefined/status/1968845748637782179","1919087424296370176",
"1968838776567800015","Fri Sep 19 00:45:18 +0000 2025","0","Yang buat saya bingung Dalam penjarahan rumah tokoh2 tsb tak ada pertolongan dari pihak tetangga warga pihak kampung sekitar. Apakah tokoh2 tsb tidak bermasyarakat atau kehidupan disana siapa loe siapa gue atau warga sekitar benar2 tak berdaya/takut? ","1968838776567800015","","","in","","0","0","0","https://x.com/undefined/status/1968838776567800015","384776345",
"1968578630671278468","Thu Sep 18 23:48:00 +0000 2025","0","@oman_man89 @sharpandshark Penjarahan itu perampokan mau di rencanakan atau spontan itu tindakan kriminal harus di tangkap.","1968824355833405781","","oman_man89","in","","0","1","0","https://x.com/undefined/status/1968824355833405781","1139685880627511297",
"1968821395481072094","Thu Sep 18 23:36:14 +0000 2025","1","Sesama Agen Cai Got mulai muncul saling membela mungkin krn hilangnya Dokumen Rahasia yg tertera nama² antek Global yg hilang saat penjarahan...ituh simpulnya...","1968821395481072094","","","in","","0","0","0","https://x.com/undefined/status/1968821395481072094","2779553617",
"1968578630671278468","Thu Sep 18 23:23:24 +0000 2025","16","@sharpandshark Okelah aksi penjarahan kemarin terorganisir krn ada yg hunting lokasi sahroni sri mulyani dll. Tapi juga jangan lupa murka rakyat kemarin itu akumulatif. Kesalnya udah lama. Soal ditumpangi atau enggk siapa yg akhirnya peduli? Kalaupun diinvestigasi siapa yg percaya aparat?","1968818166772924902","","sharpandshark","in","","0","0","0","https://x.com/undefined/status/1968818166772924902","547856416",
"1968811958250995923","Thu Sep 18 22:58:44 +0000 2025","871","Berikut video ulasan saya mengenai Jejak2 SILUMAN dalam PENJARAHAN Sri Mulyani . What do you think? Silahkan komentari kalau analisa saya masuk akal atau ngawur. https://t.co/etemzS8Ej6","1968811958250995923","https://pbs.twimg.com/ext_tw_video_thumb/1968810740309200896/pu/img/iH7y8d0szu23AEcu.jpg","","in","","14","87","316","https://x.com/undefined/status/1968811958250995923","114428063",
"1967962095234044301","Thu Sep 18 22:54:56 +0000 2025","0","@e100ss Apakah karyawan Shell tidak ada niatan untuk membakar rumah si Bahlil? Kan seru gitu penjarahan rumah pejabat part 2","1968811001026851210","","e100ss","in","","0","0","0","https://x.com/undefined/status/1968811001026851210","1501590266234687493",
"1968680156979195976","Thu Sep 18 22:49:08 +0000 2025","0","@tempodotco Apa jng2 penjarahan di rumah orang yg di ilustrasi sedang digunting itu dibuat agar jadi alasan biar bisa anu po yaaa","1968809545083257027","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1968809545083257027","1452301014065897482",
"1968578630671278468","Thu Sep 18 20:17:33 +0000 2025","0","@oman_man89 @sharpandshark Ada benarnya. Namun baru pertama kali ini terjadi ada demo yg dilakukan tengah malam dan terjadi penjarahan. Seperti perampokan yg telah direncanakan dengan rapi. Apakah semua masuk akal?","1968771395476693059","","oman_man89","in","","0","1","0","https://x.com/undefined/status/1968771395476693059","1903089951207759872",
"1968578630671278468","Thu Sep 18 19:06:57 +0000 2025","6","@sharpandshark yg namanya penjarahan pencurian atau perampokan itu ngga perlu ada dalang. Tapi sdh spontanitas aksi massa krn ada jurang kemiskinan yg sangat dalam antara pejabat negara dgn rakyatnya. Kalau semua pejabat nya tolol seperti ini. lalu kapan pemerintah bisa introspeksi diri ??","1968753627947819112","","sharpandshark","in","","0","8","0","https://x.com/undefined/status/1968753627947819112","1919087424296370176",
"1968578630671278468","Thu Sep 18 17:34:47 +0000 2025","1","@HetsiyHetsiy1 @sharpandshark Berdasarkan penelusuran insiden penjarahan rumah Sri Mulyani memang terjadi pada 31 Agustus 2025 di Bintaro. Namun rumor ia melapor ke Menhan untuk minta pengamanan sebelum kejadian tidak dikonfirmasi oleh sumber berita kredibel seperti Tempo atau CNN Indonesia. Kemungkinan","1968730435883778403","","HetsiyHetsiy1","in","","0","0","0","https://x.com/undefined/status/1968730435883778403","1720665183188922368",
"1968578630671278468","Thu Sep 18 17:34:14 +0000 2025","1","@sharpandshark kalo penjarahan 1998 pkai pemerkosaan itu iblis yg melebihi iblis ya teman² . klo menjarah tnpa ada rape dll dsebut tgn siluman lalu penjarahan pemerkosaan pembunuhan pembakaran bahkan ada mayat dimutilasi 1998 itu apa namanya pak? nanya doang kok pak️ https://t.co/4WrOrS2qqV","1968730295395352788","https://pbs.twimg.com/media/G1JVUQjbMAA6Hlm.png","sharpandshark","in","","0","0","0","https://x.com/undefined/status/1968730295395352788","953476834385059840",
"1968587158890877394","Thu Sep 18 17:30:12 +0000 2025","1","@taufik_q Ga usah bawa2 nama anies baswedan. Semua pejabat akan mengalami penjarahan bahkan dkroyok bakar habis2an.jgn bawa ani2 sok suci. Kalian juga yg bawanma anis akan bernasib sama. Dari segala partai akan dijarah dan mati sia besrta kekuarga","1968729281866993855","","taufik_q","in","","0","1","1","https://x.com/undefined/status/1968729281866993855","1120769537635274752",
"1968701307771814046","Thu Sep 18 15:39:03 +0000 2025","0","Bisa jadi jangan2 dipdipeh ada komplotan pemakar. Pendemoan penjarahan penempatan perusuh ada settingan yg khas opsus gaya pdipeh. BG sebagai menkopolkam lumpuh tak berdaya dan hilang akal sehingga seperti memaksa Presiden untuk terima proposal keadaan darurat sipil. FUTSCH.","1968701307771814046","","","in","","0","0","0","https://x.com/undefined/status/1968701307771814046","1841660375223402496",
"1968695549546172766","Thu Sep 18 15:16:10 +0000 2025","0","Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. https://t.co/jNbyytNRlC","1968695549546172766","https://pbs.twimg.com/media/G1I2K03aQAERRCn.jpg","","in","","0","0","0","https://x.com/undefined/status/1968695549546172766","1309059801641619457",
"1968695048528117858","Thu Sep 18 15:14:10 +0000 2025","0","Yg dituduh dalang penjarahan sahroni itu bukan ya? Kirain nyewa stuntwoman eh lah nyari kambing itam beneran????","1968695048528117858","","","in","","0","0","0","https://x.com/undefined/status/1968695048528117858","1092583253175820288",
"1968681369145389124","Thu Sep 18 14:19:49 +0000 2025","0","Polisi Tangkap Pelaku Penjarahan Gerai Ponsel di Garut Plaza Terungkap dari Rekaman CCTV https://t.co/Qh0WOZltrc","1968681369145389124","","","in","","0","0","0","https://x.com/undefined/status/1968681369145389124","239873274",
"1968675103375253595","Thu Sep 18 13:54:55 +0000 2025","0","Kita bisanya hanya nebak2 doang sahabat baikku jg jd korban brutal aksi penjarahan dan pengursakan akhir Agustus kmrin. Kita memohon pd @DivHumas_Polri untuk mengusut tuntas dn menemukan para aktor tsb. Udahlah gak usah bicara HAM dulu atau aktifis dulu.","1968675103375253595","","","in","","1","0","0","https://x.com/undefined/status/1968675103375253595","1431399453022244869",
"1968646430509158595","Thu Sep 18 13:49:22 +0000 2025","1","@andi_chotimah Kebetulan atau emang udah waktunya? Setelah demo rusuh yg kemarin rame banget sampai ada penjarahan segala dua tokoh langsung out: Hendrar Prihadi &amp; Budi Gunawan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968673705774502289","","andi_chotimah","in","","0","0","0","https://x.com/undefined/status/1968673705774502289","1934553984452493312",
"1968672657177538953","Thu Sep 18 13:45:12 +0000 2025","0","Polisi Ungkap Ratusan Pelaku Aksi Anarkis di Jawa Timur Kerugian Capai Rp 256 Miliar SURABAYA Polda Jawa Timur merilis perkembangan penanganan kasus perusakan penjarahan dan pembakaran fasilitas umum yang terjadi dalam rangkaian aksi anarkis di sejumlah wilayah Jatim https://t.co/ltNxpFCDTK","1968672657177538953","https://pbs.twimg.com/media/G1IhUKMaAAA2Kqa.jpg","","in","","0","0","0","https://x.com/undefined/status/1968672657177538953","1502517737754542086",
"1968671431996182795","Thu Sep 18 13:41:05 +0000 2025","1","Publik mulai mikir: ini reshuffle beneran buat kabinet makin solid atau ada hubungannya sama chaos kemarin yg nyisain jejak penjarahan dan kegaduhan? Ada yg bilang terlalu kebetulan. Coincidence or not? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968671620202938420","","GondrongVibes","in","","0","1","0","https://x.com/undefined/status/1968671620202938420","1958226042637946880",
"1968670156160106735","Thu Sep 18 13:35:16 +0000 2025","24","Padahal penjarahan yg sesungguhnya sudah dilakukan oleh pemerintah sendiri... https://t.co/6BGCZnRd5E","1968670156160106735","https://pbs.twimg.com/ext_tw_video_thumb/1968670057619406851/pu/img/JG97tWmb1U9LWErT.jpg","","in","","1","2","10","https://x.com/undefined/status/1968670156160106735","941458748",
"1968669828165652755","Thu Sep 18 13:33:57 +0000 2025","30","Jika kudeta dg skema kerusuhan dan penjarahan massal tdk berhasil maka akan ada plain B.","1968669828165652755","","","in","","1","3","13","https://x.com/undefined/status/1968669828165652755","1040306964100669440",
"1968646430509158595","Thu Sep 18 12:29:46 +0000 2025","0","@andi_chotimah Budi Gunawan dan Hendrar Prihadi dicopot pasca demo rusuh plus penjarahan publik jadi bertanya PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968653673824657889","","andi_chotimah","in","","0","0","0","https://x.com/undefined/status/1968653673824657889","1736798967189438464",
"1968653178917843402","Thu Sep 18 12:27:52 +0000 2025","0","Budi Gunawan juga out barengan sama Hendrar Prihadi. Timing-nya pasca demo rusuh+penjarahan kemarin... kebetulan doang atau ada benang merah? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968653196244525427","","suaranetiz46605","in","","0","1","0","https://x.com/undefined/status/1968653196244525427","1960153990639091712",
"1968646430509158595","Thu Sep 18 12:26:10 +0000 2025","0","@andi_chotimah Demo rusuh + penjarahan kemarin malah makin bikin publik yakin. Reshuffle ini jawabannya: PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968652770619076784","","andi_chotimah","in","","0","0","0","https://x.com/undefined/status/1968652770619076784","1509421401991946240",
"1968646430509158595","Thu Sep 18 12:25:32 +0000 2025","0","@andi_chotimah Kerusuhan + penjarahan kemarin keliatan kaya terorganisir tapi kok aparat kayak slow response? Netizen jadi makin mikir apa ada benang merah sama partai tertentu? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968652608672780648","","andi_chotimah","in","","0","0","0","https://x.com/undefined/status/1968652608672780648","1317427230687907840",
"1968651607907741993","Thu Sep 18 12:21:36 +0000 2025","0","Dan gak cuma Mahfud yang gagal tayang . Budi Gunawan &amp; Hendi juga dicut dari posisi masing-masing. Semua kejadian ini numpuk pasca kerusuhan &amp; penjarahan misterius PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968651617529393623","","Moundhiitzy","in","","0","1","0","https://x.com/undefined/status/1968651617529393623","1765958591964667904",
"1968651600852836498","Thu Sep 18 12:21:33 +0000 2025","0","Sementara itu Hendrar Prihadi &amp; Budi Gunawan diputusin cabut. Publik langsung mikir kok pas banget setelah demo rusuh + penjarahan kemarin? Coincidence or what? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968651607496626606","","BerseriJuni","in","","0","1","0","https://x.com/undefined/status/1968651607496626606","1923826565668012034",
"1968651434921976271","Thu Sep 18 12:20:54 +0000 2025","0","Apalagi bersamaan sama out-nya Hendrar &amp; Budi Gunawan. Kok timingnya bisa klop banget sama rusuh+penjarahan kemarin? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968651441175707889","","rdwnnakmaal","in","","0","1","0","https://x.com/undefined/status/1968651441175707889","1913281763893538816",
"1968651183255323034","Thu Sep 18 12:19:55 +0000 2025","0","Belum lagi tiba-tiba Hendrar Prihadi out dari BPKP. Timingnya pas banget abis demo rusuh &amp; penjarahan PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968651194710012067","","Izzzahhayu","in","","0","1","0","https://x.com/undefined/status/1968651194710012067","1861932656528887808",
"1968650953139040278","Thu Sep 18 12:19:02 +0000 2025","0","Budi Gunawan copot pasca demo rusuh Agustus yang ada penjarahan di mana-mana. Publik pada curiga apa ini ada hubungan sama elemen tertentu? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650972298666336","","StopProvok31975","in","","0","1","0","https://x.com/undefined/status/1968650972298666336","1961775800585474048",
"1968650953139040278","Thu Sep 18 12:18:59 +0000 2025","0","Demo rusuh itu bikin chaos penjarahan sampe bikin rakyat geram. Kecurigaan publik ke PDIP muncul lagi tapi ya kan cuma spekulasi doang. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650959938052506","","StopProvok31975","in","","0","1","0","https://x.com/undefined/status/1968650959938052506","1961775800585474048",
"1968650939641790734","Thu Sep 18 12:18:57 +0000 2025","0","Rusuh plus penjarahan? Publik bilang itu bukan aspirasi tapi akting gagal. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650951117394388","","swat_hong","in","","0","1","0","https://x.com/undefined/status/1968650951117394388","1717661747539333120",
"1968650779251687498","Thu Sep 18 12:18:19 +0000 2025","0","Hendrar Prihadi dicopot Budi Gunawan juga out. Publik jadi kepo kok barengan banget ya pasca demo rusuh+penjarahan kemarin. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650794170782138","","Semangatsehati","in","","0","1","0","https://x.com/undefined/status/1968650794170782138","1862679154531213313",
"1968650778341429424","Thu Sep 18 12:18:18 +0000 2025","0","Di sisi lain Hendrar Prihadi dicopot juga. Padahal baru aja rame soal demo rusuh sampe ada penjarahan. Kok waktunya barengan bikin makin banyak spekulasi. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650786931437840","","PenganutKhodam","in","","0","1","0","https://x.com/undefined/status/1968650786931437840","1901504828263809024",
"1968650773245444469","Thu Sep 18 12:18:17 +0000 2025","0","Trus tiba-tiba Hendrar Prihadi out Budi Gunawan juga out timing-nya pas banget abis demo rusuh + penjarahan kemarin. Kebetulan kah? Atau publik emang punya feeling beda soal ini? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650784121192509","","Evan57_","in","","0","1","0","https://x.com/undefined/status/1968650784121192509","1860872387006472192",
"1968650545108852751","Thu Sep 18 12:17:23 +0000 2025","0","Rusuh plus penjarahan? Publik nyebutnya bukan demo tapi drama murahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968650557205127271","","swat_hong","in","","0","1","0","https://x.com/undefined/status/1968650557205127271","1717661747539333120",
